"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Field_Split","Number_of_Sweeps","GPS_Used","Start_Time","End_Time","General_Invert_Notes","Invert_Duplicate","Sample_Date_Collected","Sample_Collection_Procedure","Order","Family","Taxon","Count","Large_or_Rare","Life_Stage","Unique","Qualifier","ProportionOfSampleUsed","Invertebrate_Species_Record_Notes"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Chironomus",3,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Phaenopsectra",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Corduliidae","Cordulia shurtleffii",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Paratanytarsus",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Aeshnidae","Aeshna",3,,"Larva","Yes","Damaged","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Enchytraeida","Enchytraeidae","Enchytraeidae",12,,"Unknown","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",21,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Tanytarsus",1,,"Pupa","No","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Hemiptera","Corixidae","Corixidae",5,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Tanypodinae",1,,"Larva","No","Early Instar","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Procladius",20,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Ablabesmyia",221,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Tanytarsus",28,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Coleoptera","Gyrinidae","Gyrinus",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Trichoptera","Leptoceridae","Oecetis",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Coleoptera","Dytiscidae","Dytiscinae",1,,"Larva","Yes","Damaged","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Tanytarsini",1,,"Pupa","No","Damaged","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Psectrocladius",60,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Corynoneura",5,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Psectrocladius",1,,"Pupa","No","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Coleoptera","Hydrophilidae","Tropisternus lateralis",1,,"Adult","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Libellulidae","Leucorrhinia glacialis",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",1,,"Larva","Yes","Early Instar","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Dicrotendipes",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Anostraca","Streptocephalidae","Streptocephalus sealii",1,,"Unknown","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Zavrelimyia",56,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",11,,"Immature","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Lestidae","Lestes disjunctus",1,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Ceratopogonidae","Ceratopogonidae",1,,"Pupa","No","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Coenagrionidae","Coenagrionidae",2,,"Larva","Yes","Damaged","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Tanypodinae",4,,"Pupa","No","Damaged","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","","","Nemata",1,,"Unknown","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Odonata","Aeshnidae","Aeshnidae",44,,"Larva","No","Early Instar","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Parachironomus",5,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No",,15,"Yes","13:00","13:35","splits unknown","No",2019-08-10,"KICK","Diptera","Chironomidae","Polypedilum",15,,"Larva","Yes","","34.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Dicrotendipes",6,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Ablabesmyia",12,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Trombidiformes","Limnesiidae","Limnesia",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Psectrocladius",8,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Procladius",191,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Ceratopogonidae","Probezzia",4,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Polypedilum",4,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Veneroida","Sphaeriidae","Pisidium",8,,"Immature","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Chironomidae","Paramerina",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",1,,"Larva","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Hemiptera","Notonectidae","Notonecta",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Coleoptera","Dytiscidae","Acilius abbreviatus",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Trombidiformes","Hydrodromidae","Hydrodroma",2,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",26,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Hemiptera","Gerridae","Gerridae",1,,"Adult","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Odonata","Corduliidae","Corduliidae",5,,"Larva","No","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Odonata","Corduliidae","Somatochlora albicincta",3,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Trichoptera","Phryganeidae","Agrypnia",120,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Coleoptera","Dytiscidae","Agabus",1,,"Adult","Yes","Female","100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Odonata","Aeshnidae","Aeshnidae",1,,"Larva","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No",,15,"Yes","12:15","12:50",,"No",2013-08-16,"KICK","Hemiptera","Notonectidae","Notonecta",3,,"Larva","No",,"100 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Megaloptera","Sialidae","Sialis",3,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Coleoptera","Dytiscidae","Agabus lutosus",1,,"Adult","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Psectrocladius",3,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Trichoptera","Phryganeidae","Banksiola crotchi",37,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Odonata",,"Anisoptera",20,,"Larva","No","Early Instar","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Procladius",324,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Trichoptera","Limnephilidae","Limnephilus",4,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Odonata","Corduliidae","Somatochlora albicincta",1,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Tabanidae","Tabanidae",1,,"Larva","Yes","Early Instar","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Odonata","Aeshnidae","Aeshnidae",8,,"Larva","Yes","Damaged","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Ablabesmyia",3,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Tanytarsini",1,,"Pupa","No","Damaged","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Tanytarsus",4,,"Pupa","No",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Zavrelimyia",1,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Tanytarsus",17,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Corynoneura",5,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Tribelos",3,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Veneroida","Sphaeriidae","Sphaeriidae",15,,"Immature","No",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Clinotanypus",2,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Dicrotendipes",1,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Hemiptera","Gerridae","Gerris",1,,"Adult","Yes","Female","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Trombidiformes","Hydrodromidae","Hydrodroma",3,,"Adult","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Trombidiformes","Limnesiidae","Limnesia",1,,"Adult","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Odonata","Corduliidae","Corduliidae",4,,"Larva","No","Damaged","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",3,,"Immature","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",20,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK",,,"Nemata",17,,"Unknown","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Enchytraeida","Enchytraeidae","Cernosvitoviella",2,,"Unknown","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",2,,"Adult","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Polypedilum",12,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Cladopelma",1,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diplostraca",,"Cladocera",2,,"Unknown","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Paratanytarsus",2,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Chironomidae","Chironomus",3,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Trombidiformes","Pionidae","Piona",61,,"Adult","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Enchytraeida","Enchytraeidae","Enchytraeus",4,,"Unknown","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Veneroida","Sphaeriidae","Pisidium",8,,"Immature","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Odonata","Corduliidae","Cordulia shurtleffii",1,,"Larva","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",1,,"Larva","Yes","Early Instar","97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Hemiptera","Notonectidae","Notonecta",5,,"Larva","No",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No",,15,"Yes","14:15","14:50",,"No",2016-08-18,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",15,,"Unknown","Yes",,"97.5 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",15,,"Immature","Yes","","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Tubificida","Naididae","Naididae",1,,"Immature","Yes","","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Enchytraeida","Enchytraeidae","Enchytraeidae",18,,"Unknown","Yes","","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Diptera","Chironomidae","Cladopelma",1,,"Larva","Yes","","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Diptera","Chironomidae","Psectrocladius",8,,"Larva","Yes","","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Odonata","Corduliidae","Corduliidae",7,,"Larva","Yes","Damaged","33.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No",,15,"Yes","12:00","12:45",,"No",2019-08-09,"KICK","Diptera","Chironomidae","Procladius",88,,"Larva","Yes","","33.3333333333333 %",
