"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Letter","Canopy_Type","Big_trees_ArealCover","Small_trees_ArealCover","Understory_Veg_Cover","Woody_shrubs_saplings_ArealCover","Tall_herb_grass_forb_ArealCover","Woody_shrubs_saplings_GroundCover","Herb_Grass_Forb_GroundCover","Standing_water_ArealCover","Barren_AreaCcover","Riparian_Cover_Notes","Validation_Notes"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","H","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","D","coniferous","absent","sparse (<10%)","coniferous","sparse (<10%)","absent","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","O","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","C","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","J","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","very heavy (>75%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","G","coniferous","absent","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","I","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","K","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","heavy (40-75%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","M","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","heavy (40-75%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","L","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","heavy (40-75%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","I","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","heavy (40-75%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","D","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","absent","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","M","coniferous","very heavy (>75%)","heavy (40-75%)","coniferous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","K","coniferous","absent","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","A","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","O","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","very heavy (>75%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","N","coniferous","very heavy (>75%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","L","coniferous","very heavy (>75%)","moderate (10-40%)","coniferous","heavy (40-75%)","sparse (<10%)","moderate (10-40%)","heavy (40-75%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","H",,"absent","absent","deciduous","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","very heavy (>75%)","heavy (40-75%)","absent",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","F","coniferous","moderate (10-40%)","sparse (<10%)",,"absent","moderate (10-40%)","absent","very heavy (>75%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","C","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","E","coniferous","sparse (<10%)","absent","coniferous","absent","sparse (<10%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","J","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","heavy (40-75%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","G","coniferous","moderate (10-40%)","sparse (<10%)",,"absent","sparse (<10%)","sparse (<10%)","very heavy (>75%)","heavy (40-75%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","B","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","absent","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","C","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","heavy (40-75%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","K","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","very heavy (>75%)","very heavy (>75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","B","coniferous","moderate (10-40%)","heavy (40-75%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","moderate (10-40%)","heavy (40-75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","M","coniferous","moderate (10-40%)","heavy (40-75%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","J","coniferous","sparse (<10%)","sparse (<10%)","broadleaf evergreen","absent","moderate (10-40%)","sparse (<10%)","very heavy (>75%)","very heavy (>75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","I","coniferous","sparse (<10%)","moderate (10-40%)","mixed","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","F","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","L",,"absent","absent","deciduous","sparse (<10%)","absent","sparse (<10%)","very heavy (>75%)","very heavy (>75%)","absent",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","H","coniferous","sparse (<10%)","sparse (<10%)","broadleaf evergreen","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","very heavy (>75%)","heavy (40-75%)","absent",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","N","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","heavy (40-75%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","E","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","A","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","O","coniferous","heavy (40-75%)","absent","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","D","coniferous","absent","heavy (40-75%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","heavy (40-75%)","heavy (40-75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","G","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","very heavy (>75%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","D","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","F","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","E","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","K","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","A","coniferous","sparse (<10%)","absent","none","absent","absent","absent","heavy (40-75%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","H","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","O","coniferous","sparse (<10%)","sparse (<10%)","none","absent","absent","heavy (40-75%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","G","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","L","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","C","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","J","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","B","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","N","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","heavy (40-75%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","M","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2013-08-06,"No","I","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","H","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","absent","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","L","coniferous","absent","absent","coniferous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","K","coniferous","sparse (<10%)","absent","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","I",,"absent","absent","deciduous","absent","sparse (<10%)","heavy (40-75%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","D","coniferous","very heavy (>75%)","absent","coniferous","sparse (<10%)","sparse (<10%)","heavy (40-75%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","O",,"absent","absent","deciduous","absent","heavy (40-75%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","F","coniferous","absent","sparse (<10%)","coniferous","moderate (10-40%)","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","M","coniferous","very heavy (>75%)","absent","deciduous","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","E","coniferous","sparse (<10%)","absent","deciduous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","C","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","N","coniferous","heavy (40-75%)","absent","coniferous","sparse (<10%)","sparse (<10%)","heavy (40-75%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","A","coniferous","moderate (10-40%)","absent","deciduous","absent","sparse (<10%)","absent","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","B","coniferous","heavy (40-75%)","absent","deciduous","absent","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","J","coniferous","moderate (10-40%)","absent","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2016-08-11,"No","G","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","N","coniferous","moderate (10-40%)","absent","coniferous","sparse (<10%)","absent","heavy (40-75%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","K","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","absent","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","D","coniferous","heavy (40-75%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","C","coniferous","heavy (40-75%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","absent","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","H","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","M","coniferous","sparse (<10%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","B","coniferous","heavy (40-75%)","heavy (40-75%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","G","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","heavy (40-75%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","O","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","absent","very heavy (>75%)","sparse (<10%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","A","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10803",2019-08-06,"No","I","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","very heavy (>75%)","sparse (<10%)","sparse (<10%)","sparse (<10%)",,
